id,date,count,growth
CAN,1985,7478905.0,-0.02151629596343696
CAN,1986,7521802.0,0.005719346019263938
CAN,1987,7583895.0,0.008221183004968324
CAN,1988,7827325.0,0.03159389697391468
CAN,1989,7980000.0,0.019317594567633378
CAN,1990,7975000.0,-0.0006267627908087547
CAN,1991,7790000.0,-0.02347078878825215
CAN,1992,7633000.0,-0.0203599070663234
CAN,1993,7500000.0,-0.017577932274068786
CAN,1994,7750000.0,0.032789822822991255
CAN,1995,7920000.0,0.021698362461078702
CAN,1996,7890000.0,-0.003795070968552139
CAN,1997,8100000.0,0.0262679268206103
CAN,1998,8200000.0,0.012270092591814219
CAN,1999,8164000.0,-0.004399909322609474
CAN,2000,8161000.0,-0.0003675344604925357
CAN,2001,8106000.0,-0.006762182280988682
CAN,2002,7964000.0,-0.01767314200416692
CAN,2003,7734000.0,-0.0293051930168442
CAN,2004,7905000.0,0.021869277476330495
CAN,2005,7806000.0,-0.012602801903012661
CAN,2006,8041000.0,0.02966078480758938
CAN,2007,8145000.0,0.012850788487996923
CAN,2008,8140000.0,-0.0006140620395598262
CAN,2009,8213300.0,0.00896461153296535
CAN,2010,7666018.0,-0.06895747656154505
CAN,2011,7764331.0,0.01274298207572322
CAN,2012,7964430.0,0.025445080651147478
CAN,2013,7806771.0,-0.01999394365498297
CAN,2014,7812340.0,0.0007131007950444967
CAN,2015,8160068.0,0.04354796742182465
CAN,2016,8440863.0,0.03383205229077646
CAN,2017,8968614.0,0.06064659451645582
CAN,2018,9218754.0,0.027508738356445406
CAN,2019,9210453.0,-0.0009008527129132915
CAN,2020,9331117.0,0.01301569429688243
CAN,2021,9466272.0,0.014380436466872482
CHE,1961,3094000.0,
CHE,1962,3140000.0,0.014758047769287685
CHE,1963,3117000.0,-0.007351799134962533
CHE,1964,3038000.0,-0.025671596611619663
CHE,1965,3117000.0,0.025671596611619663
CHE,1966,3153000.0,0.011483379777724068
CHE,1967,3274000.0,0.037658098386019745
CHE,1968,3322000.0,0.014554532242160079
CHE,1969,3214000.0,-0.03305074387578344
CHE,1970,3204000.0,-0.0031162381092073588
CHE,1971,3160000.0,-0.01382800160729225
CHE,1972,3234000.0,0.023147733556093897
CHE,1973,3295000.0,0.018686406799556465
CHE,1974,3360000.0,0.019534806020642392
CHE,1975,3396000.0,0.010657294473986667
CHE,1976,3473000.0,0.022420505312837236
CHE,1977,3511000.0,0.01088212342435746
CHE,1978,3542000.0,0.008790642174346885
CHE,1979,3671000.0,0.0357725651540548
CHE,1980,3679000.0,0.002176871607940001
CHE,1981,3680000.0,0.0002717760582022777
CHE,1982,3687000.0,0.001900367071169029
CHE,1983,3754600.0,0.01816863565611726
CHE,1984,3874600.0,0.031460676762582906
CHE,1985,3866600.0,-0.0020668637544432045
CHE,1986,3866600.0,0.0
CHE,1987,3782600.0,-0.021963964044047657
CHE,1988,3796760.0,0.0037364675841224937
CHE,1989,3911080.0,0.029665479234399328
CHE,1990,3884710.0,-0.006765215731931562
CHE,1991,3894550.0,0.0025298049552091584
CHE,1992,3824850.0,-0.0180588890907476
CHE,1993,3815500.0,-0.0024475330757187663
CHE,1994,3835900.0,0.00533237011215526
CHE,1995,3879300.0,0.011250637128073393
CHE,1996,3812200.0,-0.01744827467494403
CHE,1997,3794700.0,-0.004601093973366943
CHE,1998,3852600.0,0.015142888706453306
CHE,1999,3847600.0,-0.0012986677495980814
CHE,2000,3845600.0,-0.0005199396987087823
CHE,2001,3893100.0,0.012276117831543587
CHE,2002,3900500.0,0.0018989946170719918
CHE,2003,3869300.0,-0.008031137918010245
CHE,2004,3892100.0,0.005875245596190126
CHE,2005,3893900.0,0.00046236836169200046
CHE,2006,3902600.0,0.002231771592660081
CHE,2007,3936400.0,0.008623602363931226
CHE,2008,4096500.0,0.039866350557039354
CHE,2009,4094100.0,-0.0005860376696915637
CHE,2010,4105900.0,0.002878050767103346
CHE,2011,4144100.0,0.009260672243014412
CHE,2012,4111900.0,-0.007800427149156519
CHE,2013,4031500.0,-0.01974669364806303
CHE,2014,4095500.0,0.015750294830580103
CHE,2015,4070300.0,-0.0061721031617594235
CHE,2016,3984500.0,-0.021304872956093845
CHE,2017,3921200.0,-0.01601410445023177
CHE,2018,3942700.0,0.005468038395658681
CHE,2019,3821800.0,-0.03114425197595949
CHE,2020,3809500.0,-0.0032235688942066076
CHE,2021,3840200.0,0.008026501645751694
CHL,1961,777729.0,
CHL,1962,735123.0,-0.05634030229821718
CHL,1963,785190.0,0.06588789456177047
CHL,1964,812314.0,0.03396123820763641
CHL,1965,846320.0,0.04101057375843631
CHL,1966,866524.0,0.023592267727730487
CHL,1967,884257.0,0.020257937961266848
CHL,1968,950141.0,0.07186265026638772
CHL,1969,1023242.0,0.07412090248180547
CHL,1970,1115000.0,0.08587838677851067
CHL,1971,979740.0,-0.12932245355194638
CHL,1972,917700.0,-0.06541669051730636
CHL,1973,891500.0,-0.02896510252177187
CHL,1974,943055.0,0.056219168125743124
CHL,1975,995698.0,0.05431939332594382
CHL,1976,1063560.0,0.0659330517834249
CHL,1977,1044505.0,-0.018078682573728244
CHL,1978,1018173.0,-0.025533244231553454
CHL,1979,993058.0,-0.024976052531549442
CHL,1980,1123480.0,0.12339721875233067
CHL,1981,1247200.0,0.10447002778976078
CHL,1982,1098740.0,-0.1267369700370189
CHL,1983,937900.0,-0.1582760141916566
CHL,1984,917280.0,-0.022230564354819293
CHL,1985,1053370.0,0.13833705827349974
CHL,1986,1136880.0,0.07629311985003362
CHL,1987,1144100.0,0.006330633423292653
CHL,1988,1130000.0,-0.012400669000513176
CHL,1989,1240000.0,0.09289374689269714
CHL,1990,1390000.0,0.11419236752565531
CHL,1991,1460000.0,0.049132688577644856
CHL,1992,1550000.0,0.05981849521090865
CHL,1993,1660000.0,0.06856267143729688
CHL,1994,1760000.0,0.0584962066816086
CHL,1995,1900000.0,0.0765400771223348
CHL,1996,1934700.0,0.018098389529908943
CHL,1997,2062200.0,0.0638210983994032
CHL,1998,2092200.0,0.01444276982581627
CHL,1999,2060050.0,-0.015485889575929335
CHL,2000,2000200.0,-0.02948307879131562
CHL,2001,2199450.0,0.09496015354878296
CHL,2002,2179900.0,-0.008928324919828867
CHL,2003,2139600.0,-0.018660108514273688
CHL,2004,2259750.0,0.05463529202142503
CHL,2005,2309900.0,0.0219500458569879
CHL,2006,2411073.8,0.04286797488271077
CHL,2007,2460000.0,0.020089141508188746
CHL,2008,2561131.0,0.04028760785869423
CHL,2009,2361229.0,-0.08126671160342624
CHL,2010,2540450.5,0.07315918130881371
CHL,2011,2629655.0,0.03451123136941625
CHL,2012,2660000.0,0.011473463915837812
CHL,2013,2160151.8,-0.20814762578912216
